order,pollutant,station,timing,type,value
53.0,NO2,guildhall,weeks,air,12.189484593023217
54.0,NO2,guildhall,weeks,air,16.80863895348835
55.0,NO2,guildhall,weeks,air,22.09902470930231
56.0,NO2,guildhall,weeks,air,23.053958139534867
57.0,NO2,guildhall,weeks,air,20.630198529411757
58.0,NO2,guildhall,weeks,air,19.868439411764705
59.0,NO2,guildhall,weeks,air,19.403523493975893
60.0,NO2,guildhall,weeks,air,19.046899397590348
61.0,NO2,guildhall,weeks,air,18.687859939759026
62.0,NO2,guildhall,weeks,air,19.383645481927704
63.0,NO2,guildhall,weeks,air,19.610585365853638
64.0,NO2,guildhall,weeks,air,21.084646341463397
65.0,NO2,guildhall,weeks,air,21.3412487654321
66.0,NO2,guildhall,weeks,air,20.55515555555555
67.0,NO2,guildhall,weeks,air,19.232305555555552
68.0,NO2,guildhall,weeks,air,17.69189629629628
69.0,NO2,guildhall,weeks,air,16.980476851851833
70.0,NO2,guildhall,weeks,air,16.131409259259247
71.0,NO2,guildhall,weeks,air,14.299936111111071
72.0,NO2,guildhall,weeks,air,10.94543191489359
73.0,NO2,guildhall,weeks,air,9.717195225464161
74.0,NO2,guildhall,weeks,air,8.753124473684181
75.0,NO2,guildhall,weeks,air,8.022603157894709
76.0,NO2,guildhall,weeks,air,8.849173684210495
77.0,NO2,guildhall,weeks,air,11.64021447368418
78.0,NO2,guildhall,weeks,air,16.290188684210527
79.0,NO2,guildhall,weeks,air,21.46727394736842
80.0,NO2,guildhall,weeks,air,22.884896052631557
81.0,NO2,guildhall,weeks,air,20.798062105263153
82.0,NO2,guildhall,weeks,air,19.611050271739117
83.0,NO2,guildhall,weeks,air,19.1795206521739
84.0,NO2,guildhall,weeks,air,18.361861956521732
85.0,NO2,guildhall,weeks,air,18.102657967032965
86.0,NO2,guildhall,weeks,air,18.847437637362606
87.0,NO2,guildhall,weeks,air,19.513095054945047
88.0,NO2,guildhall,weeks,air,21.094118406593395
89.0,NO2,guildhall,weeks,air,22.660321703296677
90.0,NO2,guildhall,weeks,air,21.916561666666652
91.0,NO2,guildhall,weeks,air,19.217404166666658
92.0,NO2,guildhall,weeks,air,17.62660337078651
93.0,NO2,guildhall,weeks,air,16.64964297752809
94.0,NO2,guildhall,weeks,air,15.953866573033695
95.0,NO2,guildhall,weeks,air,13.513425280898867
96.0,NO2,guildhall,weeks,air,11.375981122448957
97.0,NO2,guildhall,weeks,air,9.682362755102007
98.0,NO2,guildhall,weeks,air,8.733128061224468
99.0,NO2,guildhall,weeks,air,8.028289795918342
100.0,NO2,guildhall,weeks,air,9.244861224489771
101.0,NO2,guildhall,weeks,air,12.384135714285694
102.0,NO2,guildhall,weeks,air,16.3892206632653
103.0,NO2,guildhall,weeks,air,20.053736224489782
104.0,NO2,guildhall,weeks,air,21.418456701030912
105.0,NO2,guildhall,weeks,air,20.296560309278362
106.0,NO2,guildhall,weeks,air,19.227787499999987
107.0,NO2,guildhall,weeks,air,18.62787338709676
108.0,NO2,guildhall,weeks,air,18.623554032258053
109.0,NO2,guildhall,weeks,air,18.364803989361683
110.0,NO2,guildhall,weeks,air,18.76133324468084
111.0,NO2,guildhall,weeks,air,20.30894893617021
112.0,NO2,guildhall,weeks,air,21.882866489361696
113.0,NO2,guildhall,weeks,air,21.659728457446814
114.0,NO2,guildhall,weeks,air,20.555219148936153
115.0,NO2,guildhall,weeks,air,18.331292021276603
116.0,NO2,guildhall,weeks,air,17.47279069148934
117.0,NO2,guildhall,weeks,air,16.101792287234034
118.0,NO2,guildhall,weeks,air,15.188232446808483
119.0,NO2,guildhall,weeks,air,12.806866223404231
120.0,NO2,guildhall,weeks,air,10.313844696969674
121.0,NO2,guildhall,weeks,air,9.776727777777756
122.0,NO2,guildhall,weeks,air,8.878495959595933
123.0,NO2,guildhall,weeks,air,8.327743434343418
124.0,NO2,guildhall,weeks,air,9.086322979797949
125.0,NO2,guildhall,weeks,air,11.793640656565637
126.0,NO2,guildhall,weeks,air,16.288312373737355
127.0,NO2,guildhall,weeks,air,20.010520202020203
128.0,NO2,guildhall,weeks,air,21.48072583120204
129.0,NO2,guildhall,weeks,air,20.260373724489792
130.0,NO2,guildhall,weeks,air,19.49735586734692
131.0,NO2,guildhall,weeks,air,19.00301675257731
132.0,NO2,guildhall,weeks,air,17.854154241645233
133.0,NO2,guildhall,weeks,air,17.307567857142843
134.0,NO2,guildhall,weeks,air,18.34735663265305
135.0,NO2,guildhall,weeks,air,19.21291887755101
136.0,NO2,guildhall,weeks,air,19.87618239795916
137.0,NO2,guildhall,weeks,air,20.51417397959182
138.0,NO2,guildhall,weeks,air,19.48586760204081
139.0,NO2,guildhall,weeks,air,18.055017602040806
140.0,NO2,guildhall,weeks,air,17.081554846938758
141.0,NO2,guildhall,weeks,air,15.922770050761399
142.0,NO2,guildhall,weeks,air,13.746654314720798
143.0,NO2,guildhall,weeks,air,12.063477295918345
144.0,NO2,guildhall,weeks,air,7.973696683673445
145.0,NO2,guildhall,weeks,air,7.363749999999985
146.0,NO2,guildhall,weeks,air,7.003289540816306
147.0,NO2,guildhall,weeks,air,6.873700510204063
148.0,NO2,guildhall,weeks,air,8.083388265306095
149.0,NO2,guildhall,weeks,air,11.212704846938749
150.0,NO2,guildhall,weeks,air,15.417283928571411
151.0,NO2,guildhall,weeks,air,18.98716530612244
152.0,NO2,guildhall,weeks,air,20.07516122448978
153.0,NO2,guildhall,weeks,air,19.04252219387754
154.0,NO2,guildhall,weeks,air,17.878085279187815
155.0,NO2,guildhall,weeks,air,17.243109595959595
156.0,NO2,guildhall,weeks,air,16.855220454545442
157.0,NO2,guildhall,weeks,air,16.714329545454547
158.0,NO2,guildhall,weeks,air,17.72870555555555
159.0,NO2,guildhall,weeks,air,18.76633510101009
160.0,NO2,guildhall,weeks,air,20.457223737373727
161.0,NO2,guildhall,weeks,air,20.34737777777777
162.0,NO2,guildhall,weeks,air,19.339559090909066
163.0,NO2,guildhall,weeks,air,17.087291666666662
164.0,NO2,guildhall,weeks,air,15.769379797979802
165.0,NO2,guildhall,weeks,air,14.753974242424222
166.0,NO2,guildhall,weeks,air,13.840340404040372
167.0,NO2,guildhall,weeks,air,11.953736868686857
0.0,NO2,guildhall,years,air,19.70714010416665
1.0,NO2,guildhall,years,air,25.255212499999978
2.0,NO2,guildhall,years,air,29.817430208333317
3.0,NO2,guildhall,years,air,21.64148749999998
4.0,NO2,guildhall,years,air,27.52996562499997
5.0,NO2,guildhall,years,air,22.587281249999986
6.0,NO2,guildhall,years,air,14.934269791666667
7.0,NO2,guildhall,years,air,12.79494822695034
8.0,NO2,guildhall,years,air,13.122356770833312
9.0,NO2,guildhall,years,air,16.049385937499974
10.0,NO2,guildhall,years,air,18.07961770833332
11.0,NO2,guildhall,years,air,16.805140697674386
12.0,NO2,guildhall,years,air,17.49419895833332
13.0,NO2,guildhall,years,air,20.134816666666655
14.0,NO2,guildhall,years,air,18.826479687499965
15.0,NO2,guildhall,years,air,18.832237499999987
16.0,NO2,guildhall,years,air,16.780074999999997
17.0,NO2,guildhall,years,air,15.43320312499999
18.0,NO2,guildhall,years,air,21.222670833333318
19.0,NO2,guildhall,years,air,21.355029166666657
20.0,NO2,guildhall,years,air,20.805026041666647
21.0,NO2,guildhall,years,air,28.01629895833331
22.0,NO2,guildhall,years,air,19.635240624999984
23.0,NO2,guildhall,years,air,14.45405729166666
24.0,NO2,guildhall,years,air,4.072892708333331
25.0,NO2,guildhall,years,air,13.010322916666661
26.0,NO2,guildhall,years,air,17.813500719424447
27.0,NO2,guildhall,years,air,16.34152031249997
28.0,NO2,guildhall,years,air,18.34047395833331
29.0,NO2,guildhall,years,air,17.88319218749999
30.0,NO2,guildhall,years,air,18.450583088235277
31.0,NO2,guildhall,years,air,16.437426562499976
32.0,NO2,guildhall,years,air,19.237424999999963
33.0,NO2,guildhall,years,air,20.129605208333306
34.0,NO2,guildhall,years,air,20.575942187499976
35.0,NO2,guildhall,years,air,16.449400520833322
36.0,NO2,guildhall,years,air,13.722862499999975
37.0,NO2,guildhall,years,air,14.592095312499987
38.0,NO2,guildhall,years,air,15.495226562499987
39.0,NO2,guildhall,years,air,13.554099479166654
40.0,NO2,guildhall,years,air,14.827003124999976
41.0,NO2,guildhall,years,air,17.186345312499984
42.0,NO2,guildhall,years,air,15.927012499999982
43.0,NO2,guildhall,years,air,12.465037499999985
44.0,NO2,guildhall,years,air,11.861919791666645
45.0,NO2,guildhall,years,air,8.64578541666666
46.0,NO2,guildhall,years,air,12.167138020833313
47.0,NO2,guildhall,years,air,6.9822661458333295
48.0,NO2,guildhall,years,air,10.835373437499989
49.0,NO2,guildhall,years,air,17.776478124999965
50.0,NO2,guildhall,years,air,16.63796666666663
51.0,NO2,guildhall,years,air,21.219182291666637
52.0,NO2,guildhall,years,air,22.875393749999983
53.0,NO2,guildhall,years,air,22.475919270833298
54.0,NO2,guildhall,years,air,17.98429010416665
55.0,NO2,guildhall,years,air,19.69365781249998
56.0,NO2,guildhall,years,air,21.39312499999998
57.0,NO2,guildhall,years,air,14.741596354166647
58.0,NO2,guildhall,years,air,18.713965624999982
59.0,NO2,guildhall,years,air,16.184761458333323
60.0,NO2,guildhall,years,air,18.183187499999985
61.0,NO2,guildhall,years,air,0.0
62.0,NO2,guildhall,years,air,20.087436979166633
63.0,NO2,guildhall,years,air,20.307755729166637
64.0,NO2,guildhall,years,air,23.525910937499976
65.0,NO2,guildhall,years,air,18.99730052083331
66.0,NO2,guildhall,years,air,17.967102604166634
67.0,NO2,guildhall,years,air,22.840004166666642
68.0,NO2,guildhall,years,air,19.750404687499973
69.0,NO2,guildhall,years,air,19.891582812499966
70.0,NO2,guildhall,years,air,18.44472291666664
71.0,NO2,guildhall,years,air,21.825941145833315
72.0,NO2,guildhall,years,air,19.82490624999997
73.0,NO2,guildhall,years,air,20.39523229166664
74.0,NO2,guildhall,years,air,23.03062187499998
75.0,NO2,guildhall,years,air,24.546756770833298
76.0,NO2,guildhall,years,air,22.330654687499983
77.0,NO2,guildhall,years,air,15.373672435897397
78.0,NO2,guildhall,years,air,17.659804081632632
79.0,NO2,guildhall,years,air,14.270781770833318
80.0,NO2,guildhall,years,air,21.60929843749997
81.0,NO2,guildhall,years,air,19.569165714285692
82.0,NO2,guildhall,years,air,22.246678124999992
83.0,NO2,guildhall,years,air,19.381097916666654
84.0,NO2,guildhall,years,air,10.863461458333342
85.0,NO2,guildhall,years,air,23.04557086092712
86.0,NO2,guildhall,years,air,16.992622916666644
87.0,NO2,guildhall,years,air,18.259825520833306
88.0,NO2,guildhall,years,air,16.855154166666633
89.0,NO2,guildhall,years,air,18.115557812499972
90.0,NO2,guildhall,years,air,20.484802604166642
91.0,NO2,guildhall,years,air,15.65046276595742
92.0,NO2,guildhall,years,air,20.317462765957412
93.0,NO2,guildhall,years,air,12.931897905759145
94.0,NO2,guildhall,years,air,13.209334374999981
95.0,NO2,guildhall,years,air,11.545806249999993
96.0,NO2,guildhall,years,air,10.445296354166656
97.0,NO2,guildhall,years,air,13.56663020833331
98.0,NO2,guildhall,years,air,11.064552604166648
99.0,NO2,guildhall,years,air,19.436879166666646
100.0,NO2,guildhall,years,air,14.939031249999966
101.0,NO2,guildhall,years,air,16.497363541666644
102.0,NO2,guildhall,years,air,16.4681414772727
103.0,NO2,guildhall,years,air,8.041604166666668
104.0,NO2,guildhall,years,air,15.899920134228163
105.0,NO2,guildhall,years,air,16.72177031249998
106.0,NO2,guildhall,years,air,17.237430729166643
107.0,NO2,guildhall,years,air,16.388975520833313
108.0,NO2,guildhall,years,air,15.683293749999963
109.0,NO2,guildhall,years,air,16.03900312499998
110.0,NO2,guildhall,years,air,13.390592187499964
111.0,NO2,guildhall,years,air,17.553044791666636
112.0,NO2,guildhall,years,air,14.410349479166648
113.0,NO2,guildhall,years,air,14.703587499999976
114.0,NO2,guildhall,years,air,12.228041406249996
115.0,NO2,guildhall,years,air,14.951953124999994
116.0,NO2,guildhall,years,air,14.059255208333328
117.0,NO2,guildhall,years,air,8.240564583333336
118.0,NO2,guildhall,years,air,19.672746874999987
119.0,NO2,guildhall,years,air,11.178048958333335
120.0,NO2,guildhall,years,air,16.206605999999987
121.0,NO2,guildhall,years,air,16.436946874999972
122.0,NO2,guildhall,years,air,18.78254565217389
123.0,NO2,guildhall,years,air,0.0
124.0,NO2,guildhall,years,air,12.82756041666664
125.0,NO2,guildhall,years,air,10.913239795918349
126.0,NO2,guildhall,years,air,8.832269791666654
127.0,NO2,guildhall,years,air,9.557781249999989
128.0,NO2,guildhall,years,air,13.178096354166641
129.0,NO2,guildhall,years,air,8.104146354166657
130.0,NO2,guildhall,years,air,9.773433333333323
131.0,NO2,guildhall,years,air,10.738510416666655
132.0,NO2,guildhall,years,air,10.209849999999983
133.0,NO2,guildhall,years,air,9.848923437499993
134.0,NO2,guildhall,years,air,14.424444791666636
135.0,NO2,guildhall,years,air,15.610918749999966
136.0,NO2,guildhall,years,air,14.734865624999962
137.0,NO2,guildhall,years,air,12.865303846153846
138.0,NO2,guildhall,years,air,18.28419607843135
139.0,NO2,guildhall,years,air,18.77645729166664
140.0,NO2,guildhall,years,air,22.299912499999973
141.0,NO2,guildhall,years,air,18.299917708333297
142.0,NO2,guildhall,years,air,12.511357857142855
143.0,NO2,guildhall,years,air,7.73224166666667
144.0,NO2,guildhall,years,air,4.928101041666667
145.0,NO2,guildhall,years,air,10.318676041666672
146.0,NO2,guildhall,years,air,18.491497916666653
147.0,NO2,guildhall,years,air,16.913394791666654
148.0,NO2,guildhall,years,air,15.177991666666662
149.0,NO2,guildhall,years,air,11.45513125
150.0,NO2,guildhall,years,air,19.71233437499998
151.0,NO2,guildhall,years,air,9.08743020833334
152.0,NO2,guildhall,years,air,9.103071875000007
153.0,NO2,guildhall,years,air,15.429859863945552
154.0,NO2,guildhall,years,air,12.946838020833313
155.0,NO2,guildhall,years,air,14.718205208333304
156.0,NO2,guildhall,years,air,10.338012499999996
157.0,NO2,guildhall,years,air,13.626559374999994
158.0,NO2,guildhall,years,air,8.278107291666657
159.0,NO2,guildhall,years,air,8.63538072916665
160.0,NO2,guildhall,years,air,10.867658333333308
161.0,NO2,guildhall,years,air,9.128088020833323
162.0,NO2,guildhall,years,air,7.855189583333324
163.0,NO2,guildhall,years,air,10.020297395833321
164.0,NO2,guildhall,years,air,12.311974999999991
165.0,NO2,guildhall,years,air,6.097375520833332
166.0,NO2,guildhall,years,air,7.998399479166664
167.0,NO2,guildhall,years,air,9.584853645833322
168.0,NO2,guildhall,years,air,9.718708333333327
169.0,NO2,guildhall,years,air,12.612994791666646
170.0,NO2,guildhall,years,air,8.309538970588234
171.0,NO2,guildhall,years,air,4.031235416666668
172.0,NO2,guildhall,years,air,15.27590729166666
173.0,NO2,guildhall,years,air,18.02738993288589
174.0,NO2,guildhall,years,air,10.217159895833321
175.0,NO2,guildhall,years,air,8.94788229166666
176.0,NO2,guildhall,years,air,11.436411979166651
177.0,NO2,guildhall,years,air,9.796330729166646
178.0,NO2,guildhall,years,air,13.57376341463412
179.0,NO2,guildhall,years,air,10.177099999999996
180.0,NO2,guildhall,years,air,9.752052604166659
181.0,NO2,guildhall,years,air,6.6333078124999965
182.0,NO2,guildhall,years,air,8.331217708333323
183.0,NO2,guildhall,years,air,9.507264583333326
184.0,NO2,guildhall,years,air,13.110372395833318
185.0,NO2,guildhall,years,air,10.65987499999999
186.0,NO2,guildhall,years,air,13.770775520833313
187.0,NO2,guildhall,years,air,12.597852083333315
188.0,NO2,guildhall,years,air,14.91867708333332
189.0,NO2,guildhall,years,air,19.81608749999997
190.0,NO2,guildhall,years,air,11.960894791666645
191.0,NO2,guildhall,years,air,12.500964583333316
192.0,NO2,guildhall,years,air,12.033284895833319
193.0,NO2,guildhall,years,air,18.68586458333331
194.0,NO2,guildhall,years,air,17.894717708333303
195.0,NO2,guildhall,years,air,19.314508854166636
196.0,NO2,guildhall,years,air,19.916606770833297
197.0,NO2,guildhall,years,air,17.090613020833306
198.0,NO2,guildhall,years,air,11.871327604166646
199.0,NO2,guildhall,years,air,9.121854687499994
200.0,NO2,guildhall,years,air,15.020802083333306
201.0,NO2,guildhall,years,air,13.067641666666653
202.0,NO2,guildhall,years,air,13.192642187499986
203.0,NO2,guildhall,years,air,10.725486979166652
204.0,NO2,guildhall,years,air,4.968499074074073
205.0,NO2,guildhall,years,air,5.4461222222222245
206.0,NO2,guildhall,years,air,6.561423437499997
207.0,NO2,guildhall,years,air,10.420265104166658
208.0,NO2,guildhall,years,air,12.890060937499982
209.0,NO2,guildhall,years,air,12.903091145833306
210.0,NO2,guildhall,years,air,11.695795833333312
211.0,NO2,guildhall,years,air,11.795279166666658
212.0,NO2,guildhall,years,air,9.378613541666658
213.0,NO2,guildhall,years,air,10.45098958333332
214.0,NO2,guildhall,years,air,11.778618749999987
215.0,NO2,guildhall,years,air,17.720792708333303
216.0,NO2,guildhall,years,air,0.0
217.0,NO2,guildhall,years,air,15.610894270833306
218.0,NO2,guildhall,years,air,11.629137499999983
219.0,NO2,guildhall,years,air,10.342133854166654
220.0,NO2,guildhall,years,air,13.455146874999977
221.0,NO2,guildhall,years,air,15.251477604166654
222.0,NO2,guildhall,years,air,16.184791666666655
223.0,NO2,guildhall,years,air,17.62176874999997
224.0,NO2,guildhall,years,air,14.613497395833308
225.0,NO2,guildhall,years,air,14.424393749999984
226.0,NO2,guildhall,years,air,13.166586458333315
227.0,NO2,guildhall,years,air,12.812939062499984
228.0,NO2,guildhall,years,air,14.388446354166645
229.0,NO2,guildhall,years,air,18.29939895833331
230.0,NO2,guildhall,years,air,16.004634895833313
231.0,NO2,guildhall,years,air,10.826017708333316
232.0,NO2,guildhall,years,air,8.497871354166662
233.0,NO2,guildhall,years,air,7.351531249999993
234.0,NO2,guildhall,years,air,9.639032291666656
235.0,NO2,guildhall,years,air,10.937476041666654
236.0,NO2,guildhall,years,air,10.918732812499991
237.0,NO2,guildhall,years,air,10.880709895833318
238.0,NO2,guildhall,years,air,11.147890104166656
239.0,NO2,guildhall,years,air,17.096308333333315
240.0,NO2,guildhall,years,air,15.433773958333314
241.0,NO2,guildhall,years,air,16.94469947916665
242.0,NO2,guildhall,years,air,20.419195312499966
243.0,NO2,guildhall,years,air,18.563971354166636
244.0,NO2,guildhall,years,air,15.968131249999976
245.0,NO2,guildhall,years,air,13.27703854166664
246.0,NO2,guildhall,years,air,12.147876041666644
247.0,NO2,guildhall,years,air,11.260871874999992
248.0,NO2,guildhall,years,air,10.669208854166657
249.0,NO2,guildhall,years,air,15.271302083333309
250.0,NO2,guildhall,years,air,11.18120052083332
251.0,NO2,guildhall,years,air,17.82803385416664
252.0,NO2,guildhall,years,air,12.892660416666645
253.0,NO2,guildhall,years,air,11.928090624999982
254.0,NO2,guildhall,years,air,12.996324479166654
255.0,NO2,guildhall,years,air,16.04317760416663
256.0,NO2,guildhall,years,air,15.874426562499975
257.0,NO2,guildhall,years,air,13.32183802083331
258.0,NO2,guildhall,years,air,13.399412499999977
259.0,NO2,guildhall,years,air,12.892117708333318
260.0,NO2,guildhall,years,air,15.206696354166647
261.0,NO2,guildhall,years,air,15.57180312499998
262.0,NO2,guildhall,years,air,16.968669270833306
263.0,NO2,guildhall,years,air,18.644196354166652
264.0,NO2,guildhall,years,air,16.27859166666664
265.0,NO2,guildhall,years,air,14.181713020833316
266.0,NO2,guildhall,years,air,16.257728645833314
267.0,NO2,guildhall,years,air,20.5275239583333
268.0,NO2,guildhall,years,air,23.781680208333302
269.0,NO2,guildhall,years,air,24.105124479166644
270.0,NO2,guildhall,years,air,19.07439427083331
271.0,NO2,guildhall,years,air,11.75414166666665
272.0,NO2,guildhall,years,air,11.624965104166646
273.0,NO2,guildhall,years,air,12.74683229166664
274.0,NO2,guildhall,years,air,13.174414583333318
275.0,NO2,guildhall,years,air,11.005154166666657
276.0,NO2,guildhall,years,air,10.926513541666653
277.0,NO2,guildhall,years,air,13.503576041666653
278.0,NO2,guildhall,years,air,0.0
279.0,NO2,guildhall,years,air,8.25257395833333
280.0,NO2,guildhall,years,air,7.273930729166662
281.0,NO2,guildhall,years,air,11.334325520833318
282.0,NO2,guildhall,years,air,15.170781249999985
283.0,NO2,guildhall,years,air,15.99263541666663
284.0,NO2,guildhall,years,air,12.571828645833314
285.0,NO2,guildhall,years,air,19.242604687499973
286.0,NO2,guildhall,years,air,14.304627083333324
287.0,NO2,guildhall,years,air,14.276512499999981
288.0,NO2,guildhall,years,air,23.363969791666637
289.0,NO2,guildhall,years,air,22.744150520833326
290.0,NO2,guildhall,years,air,20.520747916666647
291.0,NO2,guildhall,years,air,18.89210416666665
292.0,NO2,guildhall,years,air,19.329599479166642
293.0,NO2,guildhall,years,air,16.57074999999998
294.0,NO2,guildhall,years,air,18.764482812499974
295.0,NO2,guildhall,years,air,23.58896979166664
296.0,NO2,guildhall,years,air,23.798854166666633
